MouseID,DYRK1A_N,ITSN1_N,BDNF_N,NR1_N,NR2A_N,pAKT_N,pBRAF_N,pCAMKII_N,pCREB_N,pELK_N,pERK_N,pJNK_N,PKCA_N,pMEK_N,pNR1_N,pNR2A_N,pNR2B_N,pPKCAB_N,pRSK_N,AKT_N,BRAF_N,CAMKII_N,CREB_N,ELK_N,ERK_N,GSK3B_N,JNK_N,MEK_N,TRKA_N,RSK_N,APP_N,Bcatenin_N,SOD1_N,MTOR_N,P38_N,pMTOR_N,DSCR1_N,AMPKA_N,NR2B_N,pNUMB_N,RAPTOR_N,TIAM1_N,pP70S6_N,NUMB_N,P70S6_N,pGSK3B_N,pPKCG_N,CDK5_N,S6_N,ADARB1_N,AcetylH3K9_N,RRP1_N,BAX_N,ARC_N,ERBB4_N,nNOS_N,Tau_N,GFAP_N,GluR3_N,GluR4_N,IL1B_N,P3525_N,pCASP9_N,PSD95_N,SNCA_N,Ubiquitin_N,pGSK3B_Tyr216_N,SHH_N,BAD_N,BCL2_N,pS6_N,pCFOS_N,SYP_N,H3AcK18_N,EGR1_N,H3MeK4_N,CaNA_N,Genotype,Treatment,Behavior,class
2867_15,0.254506858,0.487698447,0.377477979,2.43583376,4.442773134,0.283881204,0.169319701,5.078960988,0.195195425,1.391277144,0.498534927,0.35775863,0.32953182,0.291035065,0.841210207,0.773346102,1.799527609,1.177329876,0.457654976,0.769819204,0.21224228,0.366698776,0.177724422,1.167420047,2.168588608,1.146970021,0.232037804,0.273600449,0.708364196,0.16796149,0.441855974,2.449856606,0.52556545,0.532420778,0.400563648,0.848895609,0.599705383,0.33119175,0.639147596,0.309979081,0.307387318,0.494140077,0.553683196,0.142907171,0.758880927,0.1758293,2.468097448,0.290898748,0.384003185,0.977542762,0.058405282,0.170538983,0.17528372,0.130995354,0.153950867,0.182615957,0.191909686,0.118541187,0.277047054,0.11483444,0.51510101,0.302265438,1.447126235,2.790613718,0.198943879,1.177046117,0.84479629,0.174797136,0.141081692,0.131877399,0.110695007,0.112126705,0.400240375,0.152238952,0.245817741,0.148199745,1.063100711,Ts65Dn,Saline,S/C,t-SC-s
1505_1,0.195229131,0.649066392,0.2438914,2.079451201,5.887489695,0.246877521,0.170428548,5.841953489,0.242711303,1.232829732,0.347229432,0.346530232,0.271641924,0.287869709,0.959177645,0.864683965,1.919559481,1.435678803,0.414815647,0.784240787,0.210872515,0.357316573,0.168872657,1.407531291,2.03830415,1.163939722,0.239308748,0.277767639,0.709143157,0.162814459,0.448124926,2.732572939,1.43836326,0.607219994,0.309275853,0.793286662,0.543105924,0.4166329,0.570423391,0.371970145,0.294184671,0.462477929,0.358206756,0.184976748,1.0787563,0.152024774,1.930266545,0.270389956,0.514132658,1.111143971,0.204217137,0.132397821,0.188937955,0.138959399,0.181171739,0.206297149,0.31020077,0.11214337,0.277819257,0.124565891,0.545255691,0.289056454,1.75264261,2.433848097,0.152290246,1.359123253,0.885895647,0.207789331,0.130798424,,0.128323819,0.108442484,0.473093292,0.117922911,0.157437826,0.191263582,1.539472821,Ts65Dn,Memantine,S/C,t-SC-m
1505_2,0.528219968,0.847619615,0.321373316,2.347109131,3.216739406,0.214575775,0.183212125,1.487357775,0.206485983,1.065038839,0.744904131,0.279933242,0.382400055,0.203724208,0.730663641,0.5934836,1.536672506,2.687690965,0.569233613,0.656754533,0.498946813,0.340162263,0.151321152,1.760134989,2.031182665,1.5147944,0.220360178,0.276293265,0.781101773,0.122827732,0.359546302,2.829320965,0.304529875,0.395432209,0.324959608,0.668492988,0.471932787,0.367488624,0.588973524,0.381001279,0.273780619,0.390523365,0.202048308,0.18676243,0.932533279,0.165849489,1.160563536,0.301431685,0.411688566,0.726959862,0.14786841,0.170962353,0.176961123,0.114405389,0.145187024,0.166025527,0.188585495,0.113237886,0.212918226,0.103160852,0.436513125,0.272708503,1.320771474,2.169217928,0.121401599,1.100938577,0.83345995,0.24657694,0.149199746,0.105739775,0.117937339,0.147677089,0.448809711,0.183019783,0.179669265,0.141395914,1.457118155,Ts65Dn,Saline,C/S,t-CS-s
1505_3,0.318995594,0.775132005,0.445206749,1.909284239,3.594746757,0.137873134,0.127025443,2.999899678,0.177889284,1.943803237,0.617359188,0.261292941,0.261344106,0.220550937,0.8216429,0.45207728,1.151721979,0.831904901,0.327536425,0.611923165,0.164072427,0.326445857,0.154165389,0.772472572,3.759363108,1.316869863,0.217848026,0.243200947,0.802111072,0.140621378,0.347549014,1.575177428,0.372448493,0.373737438,0.258723958,0.299121951,0.576795798,0.420965788,0.46813734,0.251248741,0.26990561,0.38970589,0.231220881,0.199972051,1.031374492,0.158642849,0.691665581,0.28390197,0.312430226,1.068585074,0.115125585,0.147848961,0.183035206,0.098129684,0.117225737,0.148386925,0.170188531,0.117691537,0.211648191,0.101115701,0.352934074,0.274178909,1.156928057,1.982049415,0.145859075,0.900602273,0.696960436,0.192562056,0.105861914,0.122377549,0.093124977,0.134832814,0.386330634,0.110397182,0.178307404,0.182107777,1.482503496,Ts65Dn,Memantine,C/S,t-CS-m
1505_4,0.39899509,0.523125541,0.230018381,2.133243309,2.053286298,0.286707481,0.168179377,5.910984438,0.206278302,1.317143906,0.486559855,0.361033992,0.278521977,0.294694409,0.71736074,0.924867713,1.630275514,1.165837388,0.597939089,0.64282592,0.247031442,0.350402739,0.1719171,0.632922692,1.98072852,0.925952912,0.249102388,0.237224275,0.618857768,0.150014186,0.363034979,1.835989713,0.718647732,0.51925869,0.428430394,0.801294632,0.674855261,0.374587215,0.633517374,0.390272916,0.300734575,0.40637555,0.607359262,0.134794042,0.850827754,0.139970761,1.830300934,0.310197001,0.301551838,1.207335558,0.127151831,0.169626351,0.149261065,0.129755259,0.168940442,0.184211499,0.177705281,0.131089826,0.222628049,0.130846041,0.695779875,0.305851364,1.527417777,2.450420958,0.224641946,1.483101324,0.86592424,0.246683124,,,0.125755229,0.165506222,0.507060394,0.105007001,0.240008093,,1.115567471,Control,Memantine,S/C,c-SC-m
1505_5,0.386035816,0.65557712,0.296496747,2.27175844,4.673572306,0.246209096,0.192545879,5.48732161,0.206659533,1.338904155,0.343928922,0.30428006,0.291351716,0.240127196,0.870510059,0.928565642,1.734346196,1.279473338,0.42865535,0.639058467,0.265850395,0.356424092,0.160895754,1.141679617,2.921341165,1.122752156,0.234159384,0.263712737,0.766060411,0.177706366,0.443912804,2.906341206,0.834221662,0.515879811,0.469816262,0.763145047,0.579411599,0.406665984,0.587280985,0.321303057,0.256795463,0.417479427,0.419537052,0.187551248,1.082527051,0.142086073,1.822695675,0.284099623,0.356994742,1.184912361,0.371380033,0.139682371,0.160571535,0.125099123,0.1568538,0.189612153,0.159644002,0.091491038,0.201780836,0.124896349,0.432197489,0.254259664,1.574438464,2.407340828,0.156908535,1.265351481,0.726237064,0.203881415,0.126781074,0.093938947,0.12692912,0.194008414,0.406744667,0.115510151,0.151256797,0.2610003,0.910600757,Ts65Dn,Memantine,S/C,t-SC-m
1505_6,0.264394501,0.407286804,0.278861846,2.239954855,3.461126325,0.252988785,0.188666834,3.696263808,0.137958533,1.002839298,0.315551145,0.213656018,0.286901656,0.21705032,0.748427665,0.592436211,1.279129101,1.21000193,0.423418496,0.686241921,0.231012034,0.335528806,0.176597041,0.632922692,2.423750307,1.156890961,0.212422193,0.271631603,0.686249136,0.138734344,0.367570752,1.93217071,0.248870567,0.40142,0.473373819,0.759024491,0.557714257,0.342854327,0.51530838,0.338911166,0.292962199,0.389683264,0.393718006,0.166704605,0.771271409,0.157549495,1.377440643,0.257723554,0.364314692,1.472314214,0.113792193,0.14530259,0.188483818,0.131996046,0.143551424,0.187613963,0.180412589,0.119873884,0.220503508,0.10437024,0.521396897,0.227200947,1.378055363,2.028644876,0.154139178,1.230060912,0.805283439,0.217196592,0.148937487,0.117279499,0.129616015,0.113378854,0.474198401,0.107540445,0.196116685,0.153698886,1.977240922,Control,Memantine,S/C,c-SC-m
1505_7,0.381490969,0.450842921,0.28992353,2.074126094,3.223025585,0.284610732,0.224701325,4.443201188,0.244527033,1.112779677,0.318023906,0.394531584,0.29138603,0.316316081,0.825573728,0.879843964,1.731882596,1.194914891,0.472530922,0.713618002,0.358264407,0.412067682,0.22605138,1.034458701,1.683482112,1.022918012,0.276295075,0.320881525,0.602876907,0.236028976,0.442894509,2.775077994,0.846918598,0.496739156,0.555426603,0.85375108,0.598056302,0.356206925,0.5697744,0.300814228,0.302823089,0.353016958,0.46993713,0.136604173,0.89788823,0.138157661,1.978879522,0.29396797,0.298693354,1.045115496,0.194335052,0.148170467,0.172354156,0.126175815,0.165284323,0.195244051,0.187869729,0.102317503,0.299351294,0.099071626,0.551159102,0.28624607,1.669318118,2.232435788,0.199297815,1.490162303,0.845039547,0.218860706,,,0.139374941,0.121559329,0.465880925,,0.114964371,,1.045388295,Control,Memantine,S/C,c-SC-m
1505_8,0.358712591,0.463343021,0.353912841,2.571016152,3.110626041,0.249577603,0.250503525,3.948361072,0.235467508,1.217711922,0.381081632,0.393083435,0.280336231,0.317337201,0.797568041,0.759669994,1.742075633,1.431078731,0.42573269,0.701140949,0.361274764,0.493440641,0.204052162,1.027641406,1.810286282,1.005821355,0.251401732,0.297387747,0.702084045,0.200976482,0.363540376,1.574525961,0.751050327,0.565149385,0.420261095,0.831963693,0.698015953,0.366855521,0.616273028,0.30073831,0.302750481,0.498299845,0.356774019,0.149971104,0.97350506,0.156400687,1.614612954,0.314673407,0.321789395,1.174962579,0.064513931,0.167007824,0.187717684,0.137974707,0.17124105,0.216759041,0.203742189,0.110247916,0.206898155,0.109899692,0.689666677,0.300015418,1.771311037,2.673913838,0.196600317,1.338601273,0.667235701,0.219604177,0.159885259,0.136620627,0.13996672,0.160253205,0.441361951,0.267549198,0.202321444,0.206601791,1.395710422,Ts65Dn,Saline,S/C,t-SC-s
1505_9,0.306210956,0.659957866,0.327705973,2.300842215,4.729831279,0.230650993,0.191453138,4.898373751,0.206424333,1.531120339,0.355590733,0.344368811,0.255901231,0.307794133,0.979193126,0.941420865,1.604691307,1.16059487,0.465517007,0.88389644,0.358721184,0.383260757,0.25625879,1.281327639,2.860793261,1.195834922,0.240931378,0.287783942,0.70490087,0.2008123,0.411461806,2.41611842,0.248008313,0.477791528,0.401256686,0.858136821,0.701926613,0.377866667,0.629350847,0.400754258,0.35701199,0.419692746,0.347973002,0.14188669,0.931254038,0.158036797,1.880366965,0.287581635,0.233419575,1.468818586,0.115257057,0.126042546,0.158323457,0.151460835,0.139008555,0.176929493,0.138731123,0.117721912,0.176846819,0.092252288,0.722572869,0.247835662,1.067521757,2.079032402,0.116770097,1.349895926,0.861766799,0.197236566,,,0.118180301,0.108708337,0.444963293,,,,1.154408725,Control,Memantine,S/C,t-SC-m
1505_10,0.342486059,0.581225255,0.240810826,1.741797375,2.079748757,0.137873134,0.160969446,2.622309211,0.137958533,1.117880366,0.4547474,0.32662216,0.22275107,0.260791252,0.552172299,0.643113786,1.045004874,1.158827427,0.325005895,0.666973599,0.251854144,0.387637,0.14736097,0.632922692,1.804286005,0.864025584,0.208239702,0.218297908,0.612222213,0.135669236,0.356800451,1.714084277,0.570022506,0.35773654,0.675870003,0.768550944,0.645385361,0.290022081,0.545863012,0.338823592,0.225838264,0.301587302,0.403066765,0.135631424,1.118549735,0.148930597,0.692100149,0.250268313,0.21304853,0.621707901,0.762822331,0.184705982,0.147090939,0.136983532,0.165863095,0.155610098,0.201348121,0.106652569,0.262631806,0.142777616,0.603076445,0.297395062,1.905973636,2.403064716,0.172091458,1.46065867,0.819143571,0.240747127,,0.140391884,0.133084915,0.162767128,0.397818968,,,0.284872832,1.120271878,Ts65Dn,Memantine,S/C,t-SC-m
1505_11,0.242574485,0.590751149,0.347417929,2.659589049,4.427288006,0.29110646,0.206098391,5.854850992,0.201400446,1.298896616,0.331860346,0.406751055,0.308022559,0.387818844,0.947492936,0.714091878,1.761683463,1.517818302,0.486579763,0.67616958,0.324145027,0.367518827,0.218961768,1.06750018,2.402334531,1.194321522,0.255664004,0.321693638,0.847950641,0.244381453,0.42498843,2.743051772,0.32573364,0.426304729,0.545728726,0.85103036,0.639335957,0.40433049,0.696019582,0.443636572,0.434984247,0.431892191,0.352916607,0.159448125,0.839453077,0.164502407,1.888390966,0.224910944,0.311211166,0.621707901,0.085331681,0.196709241,0.163760419,0.132183337,0.193112762,0.178231343,0.167400772,0.105881079,0.183997881,0.10134203,0.545335254,0.227200947,1.043179833,2.345393435,0.224641946,1.120825563,0.639661713,0.205460713,,0.135971056,0.13416457,0.10400554,0.402103602,,0.257047297,0.117812408,1.08383219,Ts65Dn,Memantine,S/C,t-SC-m
1505_12,0.21808528,0.45562199,0.225393522,3.075102881,3.651528457,0.208629557,0.230937314,6.440762695,0.195687408,1.29422757,0.497758443,0.262868328,0.296318611,0.245367328,0.701854634,0.761109173,1.392653111,1.182985712,0.381072278,0.739740842,0.351533393,0.29436107,0.156059489,0.924337835,2.100444076,0.961735283,0.290038164,0.22575876,0.666916422,0.121216426,0.383523353,1.761469888,0.281356793,0.443331524,0.454185769,0.667627422,0.628400801,0.353823762,0.569336158,0.438029336,0.283677288,0.481692997,0.151618048,0.145855565,0.992575277,0.159405686,0.785213261,0.31314505,0.335932214,0.92554752,0.127854066,0.154282597,0.188830613,0.126791287,0.118127184,0.172695322,0.15881178,0.120960426,0.220452122,0.159249207,0.589468333,0.358114234,1.352288418,2.229830543,0.19685748,1.230239568,0.865770583,0.242559781,,0.100099006,0.124733984,0.161651782,0.391930376,,,,1.677562754,Control,Memantine,C/S,c-CS-m
1505_13,0.206164918,0.422873125,0.290863379,1.871867599,3.041764426,0.139032114,0.133704517,1.487357775,0.137958533,1.11624576,0.360952664,0.273660883,0.283343217,0.163554464,0.670945546,0.609699448,1.308073932,0.727791772,0.380132223,0.572266932,0.235404662,0.389019465,0.144226757,0.977970475,1.567716374,0.955329081,0.297569538,0.234945832,0.568438504,0.244942574,0.38312879,1.43636659,0.577309606,0.451705469,0.581432259,0.878477056,0.788144227,0.358415945,0.582044251,0.316219586,0.225838264,0.415443887,0.339771495,0.157874064,0.845852159,0.119666895,1.344821647,0.256689571,0.197573811,1.08543225,0.104794355,0.217705724,0.207969742,0.149661446,0.138243629,0.206939741,0.123964088,0.091491038,0.250537808,0.12270837,0.569742362,0.287353525,1.536913003,2.122153604,0.224641946,1.458562989,0.903143315,0.229674787,0.207490254,0.219995737,0.143167235,0.131914616,0.367983312,0.249420525,0.200162125,0.371999263,0.872684424,Control,Memantine,S/C,c-SC-m
1505_14,0.615559049,0.714216461,0.331895206,2.647985379,3.191532901,0.253537657,0.187337342,6.267281549,0.234203602,1.240661843,0.355104946,0.325925679,0.333992714,0.218294026,0.961986685,1.098445539,1.519977034,1.15560707,0.552558418,0.55964174,0.233795098,0.367862854,0.177814671,1.197590721,2.718649275,1.178022983,0.215351605,0.282727972,0.609684158,0.150035379,0.452088898,2.202861624,0.60199726,0.465261268,0.454096648,0.879490524,0.572995921,0.486017061,0.587918062,0.386277757,0.394341893,0.435716391,0.334815709,0.25852161,1.028614527,0.1223083,1.590979913,0.250514409,0.554430565,1.860546532,0.163347717,0.163876939,0.198891418,0.121771799,0.188554817,0.200131475,0.319493731,0.115998714,0.210839723,0.124285552,0.526856721,0.29798255,2.029588454,2.487272371,0.171796201,1.49100297,0.845211617,0.28576389,0.138815432,0.1117333,0.135069799,0.111084612,0.529311211,0.147587447,0.268148419,0.285011393,1.255907171,Ts65Dn,Memantine,S/C,t-SC-m
1505_15,0.296299938,0.502725697,0.268310913,2.024664117,3.285957367,0.234309136,0.170332236,3.19891191,0.166441355,1.286274464,0.502873362,0.299936467,0.290409892,0.2635547,0.856309632,0.677994214,1.395504247,1.947097673,0.485077412,0.610889159,0.256966518,0.334063961,0.185522336,1.024749762,2.152248169,1.070080975,0.229992716,0.238778539,0.657372959,0.162629297,0.453532585,2.106329069,0.267920157,0.30161877,0.324667168,0.619419898,0.488847319,0.321610582,0.431690746,0.317162573,0.316221393,0.471464585,0.386998782,0.159153215,0.927104863,0.195019456,1.07896557,0.319895375,0.553867518,0.985090462,0.25416642,0.170575161,0.178268527,0.107637004,0.136499849,0.161039941,0.159701494,0.122247196,0.257459976,0.15135521,0.439229492,0.287216874,1.359739858,2.367805917,0.141932072,1.100504397,0.823769287,0.191838285,0.15867999,0.101391986,0.107137003,0.122490166,0.432292536,0.100050004,0.138908612,0.182341346,1.627974181,Control,Memantine,C/S,t-CS-m
1061_1,0.455755029,0.605510199,0.316425972,2.210497758,3.779540873,0.137873134,0.240673606,6.529386967,0.256046195,1.465777805,0.312196061,0.30865896,0.307736394,0.348780536,0.846910953,0.820962892,1.638349436,1.583807973,0.450195127,0.792878469,0.337810566,0.418395867,0.225447706,1.065591134,2.966117452,1.188775419,0.267535755,0.286377166,0.79515243,0.210825243,0.496287124,2.265536388,0.521487086,0.553439582,0.465837707,0.858810057,0.791089163,0.475741208,0.638835883,0.393947875,0.461800105,0.48982931,0.33479176,0.151504714,0.851501257,0.17250865,1.688426511,0.301459042,0.290210998,1.272054287,0.05910662,0.177107444,0.177097708,0.138150043,0.185780593,0.187604297,0.159384019,0.126341613,0.192099943,0.129572776,0.602901353,0.317781984,1.658699743,2.579000901,0.224641946,1.487535366,0.9233637,0.226294746,0.140480046,0.118920816,0.138185744,0.114775535,0.528390362,0.150138642,0.114964371,,1.081419804,Ts65Dn,Memantine,S/C,t-SC-m
1061_2,0.362657848,0.510551952,0.327977093,2.64678931,3.073687,0.339803094,0.222096012,2.725308115,0.234710999,1.665782087,0.41528992,0.355614701,0.430716345,0.302279968,0.883979503,0.929267548,0.929507025,2.687690965,0.575033417,0.700805629,0.375356018,0.444680517,0.245963645,1.071551174,2.291753413,2.127601586,0.290403879,0.318044601,0.939911514,0.229363388,0.546865374,2.393041871,0.600770023,0.57432975,0.594541476,0.800594772,0.717302273,0.410339761,0.730065244,0.484724774,0.450604185,0.433345698,0.639754268,0.137343226,0.858855326,0.161686728,2.790582819,0.308200699,0.68080842,1.07908299,0.480899243,0.197952257,0.18954269,0.110063333,0.175253236,0.152201783,0.205126777,0.128956093,0.184327452,0.126728372,0.436568257,0.333316617,1.324132415,2.384210502,0.15164791,1.317346758,0.927779148,0.219283569,0.105861914,0.108018979,0.110958477,0.151914049,0.505853938,0.181334755,0.156223369,,1.333426322,Ts65Dn,Saline,S/C,t-SC-s
1061_3,0.310040709,0.53739395,0.301227611,2.167142913,5.276922228,0.216417617,0.198316453,5.275522614,0.29527031,1.308576537,0.31754967,0.387863036,0.308085139,0.306883283,0.955615828,1.024384368,1.512085945,1.192259578,0.492510869,0.673081767,0.290957817,0.341524549,0.170852362,1.8452787,3.150728746,1.126242552,0.24429071,0.277225987,0.67044865,0.12762026,0.472654935,2.578047044,0.719745636,0.468297868,0.455776403,0.899163208,0.500934874,0.367505293,0.56635051,0.324294138,0.2651536,0.469697982,0.369960689,0.196427928,0.978914741,0.151099609,1.53389094,0.29983908,0.326455221,0.917224256,0.151121081,0.136442961,0.191061128,0.100644124,0.136860924,0.119055714,0.181119633,0.107326515,0.223640184,0.1120084,0.475910713,0.262344784,1.611798192,2.511666084,0.161363331,0.990410809,0.843630655,0.297431751,0.139461038,,0.108409194,0.149004338,0.465619452,0.170627817,0.118477473,0.12704493,1.041534592,Control,Memantine,S/C,c-SC-m
1061_4,0.329063922,0.418385857,0.247960633,2.365093354,2.986643587,0.272056701,0.181286642,3.957895946,0.192456837,1.209829779,0.3848493,0.33461895,0.278842379,0.266638327,0.82212898,0.839056419,1.468625137,1.298285536,0.498302837,0.552488986,0.274150913,0.354283532,0.1772058,0.632922692,2.518300758,0.920962171,0.229609622,0.273063497,0.627571288,0.140915032,0.326297895,1.832127071,0.81976579,0.47328394,0.456812239,0.772760573,0.593222353,0.327365604,0.510643527,0.30973206,0.382659917,0.384194694,0.536748753,0.179134204,1.004599538,0.130497864,1.515014925,0.295372622,0.311160791,1.0780445,0.141659535,0.178237093,0.182456858,0.121719285,0.169145795,0.189797764,0.137507115,0.108371538,0.286711777,0.117240582,0.544063187,0.252220555,1.620422757,2.439665854,0.178916662,1.339060012,0.861873274,0.265754417,0.15519921,,0.125714835,0.11003612,0.467421561,0.12156396,0.173598443,,1.100214523,Control,Memantine,S/C,c-SC-m
1061_5,0.278666722,0.390669691,0.255217113,2.688384178,3.512655025,0.253061401,0.188844312,6.65129683,0.19296083,1.139044085,0.323428889,0.268141649,0.285408853,0.387818844,0.867814063,0.546709419,1.40124311,1.441952344,0.375146519,0.574995879,0.213365125,0.381184239,0.153581139,0.632922692,1.284090909,1.125285403,0.215344354,0.225610242,0.529236994,0.148744987,0.392494628,1.83858069,0.412481158,0.436188047,0.424556016,0.654866001,0.508844927,0.313313563,0.582924829,0.322836073,0.317498357,0.374417852,0.554195007,0.186603713,0.612930514,0.139585447,1.560670181,0.24615873,0.407411038,0.621707901,0.083184952,0.156476473,0.14878975,0.103334327,0.141906298,0.17493103,0.215805543,0.116291464,0.233413676,0.102991639,0.530427273,0.300630174,1.236209055,2.120594085,0.17293632,1.331031171,0.740466307,0.233394535,0.123057967,0.117277516,0.118438818,0.124172817,0.338370119,0.164815712,0.132899791,0.196632525,1.413231607,Ts65Dn,Saline,S/C,t-SC-s
1061_6,0.554460809,0.98308714,0.445206749,2.92097481,5.341129086,0.20418684,0.187866133,2.057576179,0.230122278,2.828979913,1.724804345,0.286208737,0.308091959,0.224521305,1.1194887,0.676813687,1.585517919,2.314167396,0.466843396,0.759959059,0.556808256,0.337842095,0.176699846,1.210255966,2.096510633,1.477542218,0.251719805,0.240932782,0.795438721,0.174240272,0.485849499,2.758519531,0.39865107,0.424004554,0.31787862,0.739373419,0.539917272,0.30855829,0.55025195,0.34085774,0.290737204,0.365576219,0.213355724,0.208718282,0.612930514,0.159205528,1.911646763,0.321197082,0.681962958,1.464054811,0.115830869,0.156640811,0.188138806,0.116797537,0.160574207,0.205454567,0.285775842,0.124869802,0.221924579,0.133601249,0.576963655,0.288543207,1.603442602,2.102599857,0.128878441,0.895750902,0.903981495,0.239633423,0.136316212,0.122350287,0.116936131,0.113234795,0.448193657,0.113982535,0.169556214,0.143384279,1.662120852,Ts65Dn,Memantine,C/S,t-CS-m
1061_7,0.689985413,0.61282173,0.445206749,3.075102881,3.276529019,0.137873134,0.19494791,1.487357775,0.230726378,1.665215268,0.828253563,0.333257616,0.40369058,0.376717977,0.728857391,0.511832187,1.307073468,2.416162648,0.516455379,0.634396963,0.425219626,0.345849697,0.193226787,0.890955136,2.179634486,1.324486848,0.25342825,0.273182183,0.671442727,0.17920023,0.541050539,1.702855171,0.37920573,0.463524515,0.378817014,0.744938411,0.618961038,0.319100846,0.528528547,0.396418022,0.324445619,0.469390629,0.228151849,0.166603459,0.763594092,0.175976442,2.523302027,0.30287618,0.416702358,1.455351467,0.225960537,0.163163239,0.189882929,0.104386833,0.137868271,0.1664762,0.224269722,0.115995954,0.167139802,0.124450825,0.497540803,0.282282087,1.764670721,1.554312227,0.13221668,1.249258843,0.982566305,0.219430434,0.143026913,0.137487867,0.104686003,0.11792872,0.468658655,0.168295276,0.157325751,0.187662531,1.773489668,Ts65Dn,Saline,C/S,t-CS-s
1061_8,0.410972938,0.684296957,0.293401184,2.565889801,4.509566135,0.203619979,0.184609034,4.587644101,0.2423368,1.298102865,0.362020023,0.340381034,0.402352404,0.2906737,0.932480196,0.347869177,1.849158856,1.300516544,0.474866879,0.852588958,0.277604862,0.33772983,0.162850773,1.402137822,3.231829611,1.225514707,0.256852422,0.307516702,0.909227033,0.18658777,0.375413717,2.12324411,0.594730644,0.476398124,0.420820072,0.789599388,0.590944223,0.39583699,0.581751523,0.433661008,0.300210449,0.418484921,0.75749692,0.185291208,1.032702528,0.144729707,1.775858511,0.276654971,0.459055486,1.406528702,0.281001816,0.136373089,0.195921021,0.12905933,0.163298249,0.214270246,0.394348019,0.094167377,0.222065612,0.113397123,0.52627494,0.279652652,1.570255404,2.567545341,0.158707876,1.42882578,0.785814994,0.207032077,0.125696725,0.118646454,0.123522099,0.126111668,0.478328611,0.152759851,0.178407829,0.186849961,0.984277521,Control,Memantine,S/C,c-SC-m
1061_9,0.297962776,0.354142303,0.24277788,2.684553718,2.793266989,0.137873134,0.185578908,2.339533765,0.192357044,0.897027352,1.214642104,0.219963171,0.240618573,0.242341799,0.654779583,0.735920088,1.862085221,1.789713406,0.405295257,0.699507933,0.333382969,0.335764011,0.143592129,1.154335939,3.719317139,0.725756653,0.215310373,0.275806952,0.585304479,0.129664997,0.372468882,1.799047108,0.248008313,0.37122221,0.258723958,0.660481251,0.531354891,0.250809071,0.423815522,0.261071851,0.23956512,0.389639582,0.146940228,0.212221706,1.257895407,0.162147107,0.954137161,0.343143072,0.699670677,0.945671456,0.058405282,0.16689316,0.17270739,0.104740164,0.173936421,0.187550986,0.215448982,0.1245052,0.262737601,0.171188127,0.61808792,0.341586889,1.507568639,2.570570574,0.130641218,1.096323514,0.822358862,0.229816542,,,0.104912104,0.124151932,0.319790194,,,,1.304921098,Ts65Dn,Saline,C/S,t-CS-s
1061_10,0.554911252,0.627146945,0.375881332,2.330718558,4.874279139,0.216727852,0.215378839,3.325848369,0.201909829,1.557243642,0.685656728,0.362019328,0.408216708,0.357467864,0.876882837,0.725227719,1.725248241,2.15938914,0.530810097,0.762691371,0.467756997,0.432195053,0.213453127,1.11573492,2.284491926,1.305077512,0.266491492,0.286830881,0.790917443,0.172591674,0.417525818,2.365092008,0.398565621,0.552398758,0.523768801,0.831669339,0.729967322,0.474678406,0.772901081,0.498130121,0.430010113,0.581574192,0.228855371,0.177509183,0.931823612,0.198517003,0.968742626,0.29553561,0.285556851,1.381373444,0.082448159,0.147144707,0.174630896,0.133471485,0.179727414,0.191422259,0.140046231,0.13998803,0.182105453,0.105206506,0.386853095,0.231865582,1.242488917,2.162207433,0.157100999,1.358365702,0.938515705,0.229495429,,0.153961025,0.138578955,0.12115554,0.499695006,,0.205003976,,1.556614566,Control,Memantine,C/S,c-CS-m
1061_11,0.395659977,0.47386695,0.301156527,2.284739373,2.923624449,0.250663273,0.18983288,2.295341157,0.222727528,1.782139892,0.455466011,0.35135573,0.212873563,0.291691771,0.872747305,0.792415922,1.959507113,1.101234224,0.453562775,0.730483055,0.270928193,0.400769572,0.160744934,1.191127792,1.684776845,0.903719556,0.246176259,0.271536549,0.610118445,0.185317035,0.337061564,1.396254349,0.964138305,0.508023736,0.407356338,0.75924793,0.474682106,0.330721821,0.569250974,0.274928492,0.284275764,0.399946829,0.418752211,0.155916282,0.731271067,0.149437039,1.286436857,0.213871066,0.286956654,0.936813731,0.095515508,0.142715133,0.162661154,0.125234124,0.166223054,0.198540178,0.156696204,0.16042677,0.204754756,0.108501607,0.684580049,0.25048378,1.965864412,2.497022956,0.178199036,1.230779066,0.796171958,0.22473338,,,0.139434829,0.192552177,0.364270068,,,0.117812408,0.701771585,Control,Memantine,S/C,c-SC-s
