MouseID,DYRK1A_N,ITSN1_N,BDNF_N,NR1_N,NR2A_N,pAKT_N,pBRAF_N,pCAMKII_N,pCREB_N,pELK_N,pERK_N,pJNK_N,PKCA_N,pMEK_N,pNR1_N,pNR2A_N,pNR2B_N,pPKCAB_N,pRSK_N,AKT_N,BRAF_N,CAMKII_N,CREB_N,ELK_N,ERK_N,GSK3B_N,JNK_N,MEK_N,TRKA_N,RSK_N,APP_N,Bcatenin_N,SOD1_N,MTOR_N,P38_N,pMTOR_N,DSCR1_N,AMPKA_N,NR2B_N,pNUMB_N,RAPTOR_N,TIAM1_N,pP70S6_N,NUMB_N,P70S6_N,pGSK3B_N,pPKCG_N,CDK5_N,S6_N,ADARB1_N,AcetylH3K9_N,RRP1_N,BAX_N,ARC_N,ERBB4_N,nNOS_N,Tau_N,GFAP_N,GluR3_N,GluR4_N,IL1B_N,P3525_N,pCASP9_N,PSD95_N,SNCA_N,Ubiquitin_N,pGSK3B_Tyr216_N,SHH_N,BAD_N,BCL2_N,pS6_N,pCFOS_N,SYP_N,H3AcK18_N,EGR1_N,H3MeK4_N,CaNA_N,Genotype,Treatment,Behavior,class
3778_11,0.784406101,0.754503021,0.441757201,2.858815972,6.215859031,0.195724298,0.144815109,2.533682368,0.234700271,3.803422205,1.540481499,0.298055622,0.279106105,0.232343671,0.794751585,0.363952665,1.765855482,1.171486743,0.398811953,0.782219586,0.514393368,0.250328803,0.14964041,1.233561222,2.14901112,1.684198492,0.209948983,0.243798494,0.384448463,0.135855116,0.408663662,2.588407111,0.248008313,0.385516614,0.375538156,0.60392658,0.493533536,0.324004939,0.426537393,0.315534275,0.225838264,0.36523359,0.253424915,0.262144769,1.048380798,0.178100393,2.730667936,0.302703235,0.686118697,0.892840106,0.274020959,0.164025065,0.187793891,0.119530088,0.164749047,0.202341066,0.282890416,0.128169119,0.201305451,0.129795173,0.570231348,0.288448311,1.403477253,2.344052509,0.15307908,1.132658704,0.925862798,0.210440115,0.168861523,0.125491622,0.114292834,0.128573675,0.322885857,0.173921544,0.176567728,0.117812408,1.651274418,Ts65Dn,Saline,C/S,t-CS-s
3778_12,0.371130931,0.485589301,0.30130397,2.095445839,5.327953257,0.248444821,0.183576508,2.264583663,0.165927964,1.019018768,0.357172137,0.317698861,0.287126881,0.285514951,0.844757269,0.859959524,1.723796929,1.269643435,0.403692865,0.760932415,0.264247267,0.378301843,0.183812093,1.420743395,3.011822298,1.071291089,0.243669736,0.291561514,0.619219793,0.187741441,0.336622461,2.169346256,0.785665231,0.562937501,0.424174058,0.701794414,0.628403993,0.333651026,0.676424542,0.299195412,0.225838264,0.360291402,0.448793021,0.175055253,0.97853019,0.149060014,1.786133152,0.272853365,0.28210574,0.986242776,0.071659145,0.164739583,0.189096859,0.129766921,0.138241486,0.195068869,0.146049857,0.116941288,0.272483437,0.161420617,0.404428725,0.266780137,1.445691323,2.427907941,0.180958002,1.286460668,0.850934171,0.195001354,0.128189529,,0.120776321,0.10572003,0.492646902,0.12835795,,,1.071434201,Control,Saline,S/C,c-SC-m
3778_13,0.284287138,0.488144145,0.322469177,2.538803599,4.733491738,0.263583871,0.178907481,4.240615069,0.282619826,1.447159435,0.423016093,0.365571277,0.321554987,0.287821748,0.844068079,0.990021748,1.729074242,2.148820213,0.500665763,0.787398984,0.256510666,0.356214964,0.165480592,1.34001229,2.577598566,1.288104626,0.246422907,0.294461968,0.785111112,0.176590978,0.36910435,2.305802628,0.593495767,0.575306209,0.424440483,0.907392448,0.571938207,0.344497891,0.694312139,0.340364003,0.308737701,0.404153128,0.474156862,0.175744764,1.01464837,0.169758552,2.738958314,0.336786438,0.416303868,1.568939766,0.12989875,0.147224419,0.200162925,0.135441513,0.161351507,0.206935607,0.230746435,0.129651074,0.231943181,0.166771167,0.528279188,0.338917803,1.736422139,2.386068883,0.156980983,1.417287754,0.983140799,0.246157045,0.142362967,0.116224481,0.145481354,0.129423742,0.444357639,0.14227731,0.178992356,0.117812408,1.186438464,Control,Saline,S/C,c-SC-s
3778_14,0.365704286,0.557199449,0.265781735,1.770493654,2.753471015,0.208487856,0.178888452,2.712396964,0.192440131,1.050422558,0.325723538,0.299996264,0.268743082,0.241739509,0.657795319,0.504923028,1.378550242,0.863741927,0.368690064,0.516010389,0.256286875,0.376922813,0.214591721,0.920537103,2.459727814,1.808484463,0.251633595,0.248471852,0.547613219,0.170261423,0.460555094,1.948682539,0.578437261,0.36166083,0.399777125,0.663843323,0.530535799,0.246283449,0.437178398,0.358212323,0.225838264,0.321889868,0.689782596,0.175979449,0.642890381,0.134207004,2.168459195,0.300648092,0.321049748,0.777367447,0.251020925,0.175616038,0.183175498,0.112975032,0.15657639,0.156889948,0.139483969,0.12219118,0.22771801,0.115970611,0.633786659,0.282286545,1.803564728,1.956153658,0.11386395,1.157950975,0.885692866,0.260360345,0.109220638,,0.116973826,0.122113904,0.38389672,0.261102437,0.233517856,0.244949723,1.160655697,Ts65Dn,Saline,S/C,t-SC-s
3778_15,0.332701128,0.544506255,0.29919075,1.880408739,2.053286298,0.188114019,0.194705499,1.487357775,0.177479944,1.03906875,0.220245251,0.244620296,0.327050803,0.296540459,0.696019801,0.50818059,2.175547098,0.877105298,0.3972953,0.421130701,0.354396552,0.250328803,0.174680957,0.871831256,1.997573527,0.734625053,0.160149973,0.176193403,0.413708031,0.115017986,0.296789366,1.885127681,0.248008313,0.332800036,0.324236632,0.512017596,0.465870769,0.383119652,0.31055544,0.394495992,0.225838264,0.481580116,0.533881089,0.151737345,0.751241608,0.185886668,1.002455014,0.213871066,0.470685521,0.990650194,0.235569511,0.169482436,0.156964288,0.096179593,0.120444654,0.161583154,0.123964088,0.12372905,0.197632329,0.08649174,0.468470496,0.296101743,1.908475032,1.996030256,0.128347113,1.037841189,0.921567734,0.229829719,0.170065969,0.162838729,0.098492063,0.168188666,0.372034877,0.170449586,0.207328223,0.216059362,1.424537225,Ts65Dn,Memantine,C/S,t-CS-m
2423_1,0.388065018,0.393225782,0.350246077,2.147172499,2.59111249,0.175911745,0.136898502,2.208135505,0.174140648,1.138551225,0.571823745,0.261146087,0.304790406,0.185784838,0.773426533,0.606015701,1.344633395,1.086177856,0.604425659,0.670567387,0.369473358,0.254518207,0.132364777,0.9742825,2.266200613,1.226282494,0.19491119,0.2713405,0.742258607,0.175802755,0.436901314,1.961280582,0.380895724,0.38588281,0.322622302,0.632500897,0.573861415,0.333515572,0.436735425,0.348726021,0.294663847,0.36594997,0.413429494,0.193677,0.750011352,0.151937282,2.735531275,0.282634303,0.415582241,0.943708891,0.104956804,0.153789551,0.17397665,0.119890435,0.166479713,0.143488916,0.175586547,0.111014228,0.207977433,0.136860996,0.512402461,0.227200947,1.403969119,2.504338482,0.135691886,1.035008719,0.802070077,0.213859443,0.164878564,,0.119898966,0.118759195,0.388486877,0.140038847,0.114964371,0.250260891,1.514838057,Ts65Dn,Saline,C/S,t-SC-s
2423_2,0.284319373,0.498190074,0.292659712,1.974955938,2.238168489,0.245336395,0.185477147,5.322320563,0.145092377,0.806047967,0.256761435,0.242547187,0.236403885,0.239736074,0.644846542,1.184816961,1.22755791,1.85412839,0.45759311,0.620661368,0.254240394,0.330320053,0.190118364,0.949889408,1.284090909,0.744065093,0.160149973,0.299036382,0.560122366,0.174890873,0.271760097,1.788770657,0.586601864,0.310120424,0.368904395,0.564657062,0.44010985,0.246283449,0.540960459,0.281930352,0.26042008,0.336461377,0.240864075,0.187485171,0.819216632,0.141283823,1.298450033,0.264919109,0.200590103,0.990272029,0.828381021,0.16820028,0.185258687,0.127138564,0.152375765,0.166802471,0.351258844,0.120010314,0.240506621,0.131931499,0.633628959,0.264482745,1.953618976,2.287613453,0.152731384,1.213748174,0.706489843,0.203417374,,,0.127133267,0.167452278,0.460520409,,,0.344722839,0.8107248,Control,Saline,S/C,c-SC-m
2423_3,0.350932941,0.551988344,0.25835886,2.408360864,4.94981946,0.267721858,0.194396395,3.424384313,0.256666309,1.21941964,0.325808822,0.308073892,0.289527211,0.298288033,0.894471307,0.991394533,1.832664915,1.188317679,0.378576623,0.675536992,0.229627975,0.34326016,0.166889829,1.205651211,2.171594169,1.095849625,0.237753155,0.253558602,0.670936882,0.137833592,0.426415811,2.250008006,0.69040587,0.442031638,0.466852713,0.783283398,0.599918083,0.390875397,0.576049051,0.313907489,0.344159996,0.466149227,0.304681645,0.188021057,1.185060057,0.16203019,1.48898254,0.282739978,0.373160938,1.367917435,0.103563118,0.151273672,0.195074841,0.135640979,0.148210387,0.185330375,0.160533852,0.114359395,0.264140825,0.154690482,0.56900661,0.279972021,1.766680945,2.127349721,0.162899828,1.405936133,0.726731519,0.190810575,0.158110948,0.117276661,0.130229211,0.126289619,0.425092693,,0.278157995,,0.903187151,Ts65Dn,Memantine,S/C,t-SC-m
2423_4,0.702910042,0.776042047,0.445206749,3.075102881,5.005093476,0.280166508,0.185391812,2.515795519,0.238058184,1.033068067,1.039443665,0.278400583,0.278416213,0.248951403,0.835905567,0.347869177,1.220952414,1.28505099,0.428521831,0.662028811,0.520284951,0.342806032,0.179333404,1.0630128,2.077528952,1.554053561,0.160149973,0.235934342,0.781132981,0.14502262,0.443435974,2.197543876,0.283140596,0.398627578,0.305766869,0.61062702,0.581730661,0.347854473,0.453189777,0.288353976,0.250335139,0.308541319,0.393668693,0.173002119,0.822857068,0.168082683,1.569903494,0.285574159,0.390524944,0.959047298,0.135600853,0.140310685,0.163762723,0.117256442,0.141290057,0.188903143,0.168202292,0.107428222,0.257192076,0.118291297,0.484156557,0.252562614,1.391437683,2.790613718,0.11386395,0.961792859,0.852034175,0.217562969,0.106582748,,0.117226249,,0.312467635,0.120486265,0.184556897,0.133859354,1.909473826,Ts65Dn,Memantine,C/S,t-CS-m
2423_5,0.679596689,0.688887967,0.274732107,1.739485632,4.191710545,0.203715769,0.231762781,4.650660234,0.218944908,1.517481593,0.399451408,0.355071301,0.379905972,0.347626908,0.939834523,0.347869177,2.175547098,1.378597558,0.470663881,0.971245875,0.346689439,0.421182454,0.203966716,1.78802409,2.315412826,1.279085059,0.260682849,0.307838516,0.899093436,0.171983841,0.453641371,2.075531218,0.553787526,0.589276792,0.560907486,0.895321457,0.743315619,0.497867968,0.756721542,0.427300138,0.355677609,0.614461046,0.411109921,0.174302872,0.851142593,0.159554092,1.773063549,0.30693854,0.340192773,1.456762119,0.064850543,0.175214411,0.195678104,0.095274617,0.13442355,0.199604798,0.229953724,0.1282047,0.199199505,0.125012904,0.393400956,0.284919393,1.279525491,1.685029135,0.168934193,1.435236477,0.680545139,0.233727326,,0.164176733,0.098170317,0.121381794,0.310908,,,,0.701771585,Ts65Dn,Memantine,S/C,t-SC-m
2423_6,0.461570542,0.63103025,0.250394231,1.965045398,2.756281023,0.185686601,0.14150203,3.312893423,0.188516337,0.806047967,2.467236025,0.23524299,0.269384947,0.163554464,0.552172299,1.031156913,1.450684346,0.727791772,0.369420146,0.62468192,0.164072427,0.250328803,0.159934415,0.853844542,1.986591624,0.678907104,0.182981645,0.291675891,0.416521931,0.121824808,0.266944734,1.586481926,0.267048616,0.398702111,0.384928329,0.53361589,0.421515235,0.327522048,0.436864447,0.297099134,0.225838264,0.358081198,0.439872391,0.185853792,1.027054087,0.155953066,1.346464125,0.231611322,0.337824978,0.72498195,0.110681571,0.142798129,0.163551173,0.136776641,0.188874402,0.209290135,0.179023436,0.091491038,0.221987014,0.110821409,0.623285699,0.337198588,1.77082222,2.106075459,0.224641946,0.99346934,0.756337088,0.258422751,0.125895479,0.149423528,0.149223456,0.164264847,0.390297266,0.105951235,0.163575944,0.117812408,1.172595738,Control,Memantine,C/S,c-CS-m
2423_7,0.430539418,0.665204702,0.212386795,2.812119392,5.312750203,0.219771612,0.188821035,6.65129683,0.249385801,1.740503273,0.922852231,0.366507369,0.352921273,0.260564835,0.552172299,0.993549553,1.696155668,2.114394851,0.438699778,0.78528385,0.436768671,0.359599719,0.159141573,1.791443425,3.386741778,1.10468968,0.252937696,0.358404522,0.817729727,0.151791308,0.426728722,2.510300081,0.546597126,0.487242067,0.481151572,0.888992453,0.605045482,0.499572923,0.552176962,0.347799735,0.321515912,0.44845313,0.221356636,0.181461192,1.299413648,0.128895455,1.734984401,0.256505003,0.389039163,1.196129741,0.058405282,0.168398846,0.180560231,0.136496203,0.171495473,0.219951411,0.37667782,0.105741567,0.198908602,0.108315103,0.511458471,0.245857466,1.954558968,2.01970342,0.179589841,1.087361759,0.831714646,0.20417653,0.117982974,0.155772881,0.130506564,0.129286665,0.423578413,0.12445246,0.114964371,0.120675609,1.92840852,Ts65Dn,Memantine,S/C,t-SC-m
2423_8,0.577519087,0.969610834,0.332396724,2.225531498,4.037311572,0.262729225,0.184353106,4.63725699,0.200960692,1.36790373,0.650633134,0.339274414,0.407871769,0.288686155,1.091039708,0.699528283,1.955814252,2.413393474,0.520863934,0.894384955,0.420028061,0.362929478,0.181340381,1.533244942,3.394409231,1.329136473,0.271367342,0.34024108,0.932016129,0.175687874,0.44158431,2.500579223,0.349366762,0.444998068,0.380107624,0.783266326,0.55893469,0.486958864,0.536578837,0.494607729,0.314492708,0.430155596,0.345087437,0.262144769,1.257784199,0.183728459,2.647608616,0.319194463,0.743256262,1.182589085,0.14578127,0.185741929,0.217041877,0.129632617,0.155989771,0.174688905,0.264464778,0.129751035,0.207907565,0.13936591,0.519667118,0.328122507,1.68871046,2.2091208,0.144087677,1.295260416,0.983361507,0.238711975,0.142355348,0.124397664,0.124132767,0.112045112,0.592823146,0.125886662,0.169152954,0.15841704,1.81082443,Control,Saline,C/S,c-CS-s
2423_9,0.285795346,0.386273447,0.239642809,2.278074614,3.277163796,0.284473625,0.161997283,3.346603937,0.212178876,1.213321427,0.39941647,0.344539546,0.29031777,0.217133542,0.814896289,0.89855481,1.930916529,1.197840074,0.397977055,0.643974531,0.266984586,0.317771294,0.17067977,1.303919792,2.530600825,0.980766294,0.211221111,0.254576879,0.657827488,0.150343997,0.313850503,2.014791247,0.913929122,0.466639094,0.32282206,0.730177307,0.530265942,0.356324317,0.514423924,0.37812119,0.297523423,0.366324483,0.361449,0.208920906,1.227936398,0.1648477,1.563686025,0.342297831,0.324221599,0.86400297,0.058405282,0.168436172,0.218786215,0.134597668,0.163865758,0.188951745,0.259932945,0.125347914,0.264441431,0.111206136,0.55348288,0.289910215,1.81740075,2.385001073,0.155705246,1.205051562,0.869345351,0.207519262,0.131899513,0.106231407,0.134711694,0.116830861,0.582559993,,0.163741447,,1.906195592,Control,Saline,S/C,c-SC-s
2423_10,1.875890736,0.913833471,0.320722202,2.093730591,3.894119984,0.247720128,0.197928767,2.772258681,0.209093041,1.561079906,0.220245251,0.310742245,0.304081243,0.317320139,1.056336999,1.03476783,1.008762123,1.502975856,0.40175987,0.903735178,0.500375333,0.413668694,0.205672251,1.085799075,4.313186813,1.176924152,0.286819227,0.305165686,0.757405876,0.187952253,0.445629795,3.171412241,1.43836326,0.567998052,0.463738932,0.908196896,0.776755459,0.537379255,0.710846989,0.319990312,0.429674756,0.614461046,0.628317193,0.246811387,1.071210936,0.154254178,1.612258821,0.371645163,0.621680493,1.152444099,0.172893796,0.178179468,0.20915485,0.146079969,0.178161435,0.20655595,0.363329037,0.123025331,0.24280145,0.152584309,0.425688045,0.277641155,1.568490926,2.449393066,0.184520062,1.276196805,0.823445749,0.174797136,0.122976412,0.115207839,0.147766925,0.109192297,0.456204571,0.178411541,0.189492292,0.125462924,0.701771585,Ts65Dn,Memantine,S/C,t-SC-m
2423_11,0.726806229,0.677117568,0.397998097,2.528975402,4.449885776,0.257043841,0.187665787,2.17729519,0.203563166,1.27624337,0.596348485,0.296612226,0.355939091,0.268190065,0.812539277,0.763613868,1.639579668,1.5197723,0.409782572,0.724930076,0.307027762,0.362357083,0.177809088,1.46309009,2.946530237,1.309163022,0.240231139,0.267643234,0.709454555,0.158530913,0.422260897,2.22403276,0.322247257,0.37997297,0.258723958,0.780135189,0.508031235,0.355181817,0.554516926,0.371758891,0.298171738,0.302124443,0.241421095,0.141071926,0.80373679,0.159885426,1.50711346,0.371645163,0.334036267,1.999976943,0.130080201,0.14237343,0.182258858,0.138639894,0.145580156,0.192246315,0.149587551,0.119297879,0.246710576,0.151280642,0.509714331,0.265159778,1.567387338,2.283640458,0.157929206,1.285788578,0.869576741,0.28608425,0.120245401,,0.114639692,0.125334183,0.468926805,0.110086103,0.1600812,0.117812408,1.572110867,Ts65Dn,Memantine,C/S,t-CS-m
2423_12,0.590244306,0.826622056,0.340630459,2.255720038,6.110770002,0.230879235,0.18767878,2.574560186,0.216706982,2.647009207,1.149550245,0.253563575,0.328900165,0.296275255,0.844991451,0.699921037,1.504092275,1.715420796,0.517045618,0.795720941,0.707781392,0.364607673,0.150375584,1.415642957,2.79952858,1.572816117,0.248615583,0.287747735,0.615162782,0.17260871,0.40546039,2.168829329,0.3112017,0.32999178,0.323011393,0.669504812,0.598500676,0.354126796,0.534518992,0.346789921,0.29449062,0.386822661,0.442043196,0.22168866,1.296723031,0.16452104,1.915052287,0.353461604,0.687597449,0.882037444,0.058405282,0.173884246,0.188739699,0.102655259,0.147148332,0.185317287,0.263784968,0.12896523,0.221818071,0.130636751,0.486927934,0.296771499,1.623477555,2.485881052,0.11386395,1.193522933,0.892202964,0.219499862,0.137752189,0.122687722,0.112657869,0.127764379,0.464456497,0.135131626,0.165569836,0.187152128,1.650661707,Ts65Dn,Memantine,C/S,t-CS-m
2423_13,0.286890676,0.598749035,0.298724141,2.011634352,3.739628177,0.146452794,0.130277932,2.009639262,0.179089849,0.901726272,0.244250991,0.258025346,0.289110626,0.223102272,0.832363323,0.6052066,1.667779428,1.060900282,0.488876782,0.632380159,0.287905848,0.295020127,0.151743469,0.632922692,2.779311641,1.05609506,0.195213793,0.248378396,0.695285576,0.128762475,0.402191049,2.033989046,0.261123389,0.38577887,0.336005937,0.623563878,0.415077446,0.399913575,0.427388153,0.31576009,0.262830227,0.314888632,0.333724858,0.193250604,0.912381031,0.153028602,1.335235939,0.294668355,0.472239111,0.890232718,0.139556262,0.174951789,0.178107385,0.119152209,0.161272037,0.182572434,0.167367464,0.120364739,0.227715418,0.147420013,0.557493499,0.29750196,1.903549282,2.536136,0.148979706,0.999075965,0.801177984,0.208439757,0.136798444,0.1,0.138154823,0.12285887,0.340992958,0.105852226,0.156568926,0.224057107,1.651102202,Control,Saline,S/C,c-SC-s
2423_14,0.378742116,0.689152485,0.433070306,2.966743201,2.477639816,0.217569078,0.165435684,6.485494523,0.258058601,1.102901886,0.274356481,0.337294022,0.273681617,0.346746398,0.735118319,0.751928478,1.439133118,0.727791772,0.604425659,0.703923287,0.355686048,0.300337102,0.165917365,0.816058919,2.115818114,1.160782418,0.229388917,0.261023577,0.613522187,0.130518866,0.441156556,1.88641868,0.538257555,0.451139351,0.406479642,0.791659338,0.538492792,0.32769764,0.58139849,0.308348494,0.275430773,0.340957618,0.497255995,0.151782474,1.070105006,0.15369976,1.865594754,0.235561394,0.228122092,1.028331624,0.058405282,0.144227867,0.143554026,0.13876594,0.156202035,0.188843377,0.319698897,0.0964448,0.146085188,0.104032104,0.511633726,0.263850597,1.224414501,2.790613718,0.158558469,1.475099331,0.863177011,0.256866054,0.154380663,,0.11076575,0.121160817,0.460272719,0.1250002,0.114964371,,1.294327539,Ts65Dn,Memantine,S/C,t-SC-m
2423_15,0.520241958,1.913652131,0.270082334,2.930858441,3.573255773,0.276496739,0.192519238,2.268530151,0.243805163,1.366443566,1.440165048,0.302208226,0.356679239,0.330887194,0.941387183,0.724546861,1.816671328,2.687690965,0.564548743,0.687548288,0.549859358,0.348236615,0.198388421,1.120794899,2.429905728,1.411468483,0.251740616,0.27040786,0.875058387,0.165423244,0.401652206,2.304282943,0.331502837,0.440775841,0.273618193,0.836734338,0.602474654,0.340119116,0.586420849,0.466686945,0.346374189,0.563480637,0.247408906,0.18909582,1.015730178,0.190410545,1.423086005,0.313451964,0.470562618,1.425698304,0.111653498,0.140152666,0.178120829,0.128082235,0.16683773,0.195239536,0.198669866,0.132989619,0.207805321,0.11614628,0.412318152,0.29447837,1.697364182,2.460748393,0.151050088,1.297481424,0.942812962,0.246970791,0.132628224,0.115648275,0.128952595,0.194195347,0.47432665,0.129435636,0.1513668,0.157275151,1.815494165,Ts65Dn,Memantine,C/S,t-CS-m
3244_1,0.267546877,0.46497637,0.212386795,1.907541756,2.714558148,0.185167169,0.147433397,1.883603375,0.180433066,1.124841707,0.445027924,0.249717184,0.282006535,0.231207414,0.64237351,0.546844331,1.147173078,0.727791772,0.378204615,0.57749122,0.219859383,0.381641943,0.137194473,0.786344363,1.501377216,0.936015457,0.160149973,0.214026278,0.663285631,0.142902075,0.333935042,1.655163777,0.299938277,0.472130035,0.361256199,0.697188831,0.618417121,0.315064179,0.549304851,0.414702341,0.260337848,0.321799936,0.309420984,0.16853753,0.661977393,0.146995889,1.392327562,0.217440359,0.521052276,0.796947879,0.171465011,0.201790717,0.151504623,0.151460835,0.146970836,0.168451377,0.143189452,0.116021019,0.174190271,0.183504205,0.352934074,0.283758414,1.143771811,1.554312227,0.164154716,1.139765821,0.726173727,0.274470958,0.196783257,0.164530485,0.094776611,0.133098185,0.385819167,0.126240706,0.214618928,0.248717793,1.170144192,Control,Saline,C/S,c-CS-s
3244_2,0.259566045,0.315269748,0.331256174,2.987676924,4.261580271,0.251604975,0.191707201,5.796368468,0.2087329,1.331439958,0.308299808,0.32829995,0.298525399,0.302052672,0.924581604,1.184816961,1.723564159,1.300780235,0.403748422,0.803021202,0.296208127,0.387907697,0.196337741,1.230160914,3.788901008,1.063567279,0.246146293,0.261789087,0.737503251,0.185456652,0.314591127,2.0900661,0.248008313,0.477311283,0.42904944,0.980257811,0.579439605,0.391891369,0.571347034,0.317344093,0.386291597,0.42801973,0.333709448,0.202665396,1.051240398,0.142380289,1.709552947,0.29417984,0.314453468,1.576565424,0.101351213,0.14024461,0.196018178,0.125469819,0.154358715,0.23835454,0.272649233,0.111310778,0.234711897,0.160690508,0.679940907,0.287094107,1.582626671,2.477028581,0.158690852,1.368981624,0.820307699,0.196442398,0.118735108,,0.125375832,0.11090005,0.476981927,0.130404447,0.18042549,,1.091637629,Control,Memantine,S/C,c-SC-m
3244_3,0.22282875,0.456890174,0.375721431,2.554206839,5.327411738,0.282768429,0.207048096,5.299143798,0.226915805,1.503014491,0.389257784,0.367072587,0.317492113,0.310487013,0.991974114,0.990920702,1.828648957,1.32883764,0.489855422,0.774970123,0.200719067,0.459943526,0.17847335,1.206741072,2.253450129,1.192637875,0.283387957,0.309694852,0.765868375,0.198949157,0.452623758,2.151350516,0.712661069,0.464833329,0.43632868,0.829016209,0.51434453,0.323069862,0.576324465,0.401460299,0.384808805,0.464680126,0.381506525,0.187873531,0.982239028,0.144503383,1.468918291,0.273511311,0.326789613,1.491654866,0.158894893,0.170932585,0.176310811,0.141199728,0.173047733,0.200803014,0.187106125,0.115875103,0.226095988,0.140202102,0.497653613,0.287943182,1.511892462,2.480316397,0.143550279,1.238736487,0.866714486,0.193824587,0.145040228,0.113995854,0.131191024,0.11623668,0.497348174,0.140148701,0.155946354,0.130015004,1.001292088,Control,Saline,S/C,c-SC-s
3244_4,0.456582057,0.578240659,0.291621624,2.155397358,3.301451622,0.279419382,0.185583772,2.098877396,0.207279487,1.345593656,0.362974536,0.298515157,0.263332006,0.225923126,0.797612857,0.493392944,1.361629851,0.727791772,0.415903735,0.737765247,0.300988104,0.363987345,0.189169125,1.182798803,2.052230195,1.029175096,0.252765923,0.280631311,0.692805637,0.145234837,0.387619834,2.414284455,0.581392732,0.408847359,0.339604707,0.645969424,0.550991561,0.365404328,0.507569725,0.315008871,0.294046926,0.366226844,0.350901029,0.160111771,1.162855943,0.140575124,1.362857529,0.276815053,0.256176701,0.880199991,0.060470237,0.123710258,0.157678858,0.132051817,0.146292498,0.166724189,0.153964806,0.107165436,0.164832051,0.08649174,0.611447093,0.276850272,1.416268286,2.376707984,0.166251528,1.177364688,0.865187578,0.203195189,0.186145619,0.103251535,0.129721817,0.146569883,0.366754675,0.129689993,0.172136281,0.164640158,0.977659203,Control,Saline,S/C,c-SC-s
3244_5,0.317520869,0.510334982,0.310251031,2.385533109,4.390745942,0.222134263,0.174997874,3.621181718,0.209352709,1.269887644,0.34891383,0.322315755,0.362951205,0.294555133,0.913090249,0.926365852,1.759264038,1.299442452,0.452420198,0.864600919,0.296643792,0.337074527,0.187227209,1.372363382,2.800377594,1.289240333,0.271381092,0.305973927,0.625248468,0.183380518,0.35251429,2.937061635,1.43836326,0.49061903,0.482705704,0.967434639,0.630172207,0.353244979,0.619657332,0.308487596,0.35823782,0.468496815,0.414669037,0.215935408,1.015318051,0.130838237,1.47604358,0.340307481,0.442850264,1.38952248,0.13850246,0.143677195,0.181990649,0.147950881,0.163682833,0.203387713,0.203368667,0.110417486,0.22995103,0.139387026,0.545270389,0.323146325,1.602877758,2.505257703,0.164989867,1.34566605,0.982992132,0.217652715,0.135855287,0.121920386,0.132990631,0.110981703,0.555199391,0.14365716,0.172861586,0.185088272,1.243122364,Control,Saline,S/C,c-SC-s
3244_6,0.28602776,0.476446995,0.26092433,2.131950752,4.505205048,0.22057746,0.171560397,6.377228141,0.177015563,1.454445321,0.337750644,0.322373156,0.295024158,0.249177787,0.845376228,0.891128522,1.612634173,1.299801054,0.459361686,0.880820593,0.260100414,0.324551094,0.16040809,1.253766359,2.735864174,0.97116104,0.160149973,0.312576505,0.597067633,0.160923779,0.357867033,2.70843484,0.569577047,0.468059537,0.504255407,0.980194789,0.622437998,0.416323409,0.626293542,0.339945253,0.311384337,0.439438032,0.31975713,0.189176693,0.871069269,0.153570638,1.457060407,0.294319665,0.282600575,1.53424702,0.149292431,0.146636511,0.2015973,0.127113209,0.171296301,0.197605043,0.19713727,0.117961414,0.262594376,0.153663233,0.690865871,0.294481346,1.771230398,2.399327152,0.15929246,1.379226334,0.920927298,0.266231451,0.105861914,0.142912376,0.137013784,0.144194923,0.478016204,0.195975695,0.283102767,0.249665438,0.701771585,Control,Saline,S/C,c-SC-s
3244_7,0.482309406,0.571335005,0.277036231,2.006460549,3.205961417,0.22622941,0.179261822,3.847049268,0.198069486,1.014575097,0.456189624,0.292152942,0.264814921,0.2148965,0.768172945,0.399385336,1.412459192,1.299715276,0.325042093,0.410746206,0.340068248,0.338916761,0.159865565,0.994834861,2.198394379,1.320887288,0.209632121,0.231959684,0.506845901,0.169856676,0.384722921,1.961195112,0.420060445,0.368878085,0.352855187,0.691093273,0.507822921,0.306399782,0.480842899,0.345729068,0.26773923,0.378031239,0.473218489,0.177554937,0.766701963,0.140023128,1.690716292,0.285718055,0.542553699,0.942444326,0.079907754,0.15950871,0.167539105,0.106710775,0.167246276,0.20374516,0.153426741,0.103428158,0.205821004,0.109060288,0.523023569,0.276212235,1.533410504,2.597448373,0.117151241,1.033028303,0.904664668,0.266600245,0.157479521,0.105258639,0.144730372,0.123546674,0.419822347,0.100530886,0.167091024,0.262571533,1.241150011,Ts65Dn,Saline,S/C,c-SC-s
