MouseID,DYRK1A_N,ITSN1_N,BDNF_N,NR1_N,NR2A_N,pAKT_N,pBRAF_N,pCAMKII_N,pCREB_N,pELK_N,pERK_N,pJNK_N,PKCA_N,pMEK_N,pNR1_N,pNR2A_N,pNR2B_N,pPKCAB_N,pRSK_N,AKT_N,BRAF_N,CAMKII_N,CREB_N,ELK_N,ERK_N,GSK3B_N,JNK_N,MEK_N,TRKA_N,RSK_N,APP_N,Bcatenin_N,SOD1_N,MTOR_N,P38_N,pMTOR_N,DSCR1_N,AMPKA_N,NR2B_N,pNUMB_N,RAPTOR_N,TIAM1_N,pP70S6_N,NUMB_N,P70S6_N,pGSK3B_N,pPKCG_N,CDK5_N,S6_N,ADARB1_N,AcetylH3K9_N,RRP1_N,BAX_N,ARC_N,ERBB4_N,nNOS_N,Tau_N,GFAP_N,GluR3_N,GluR4_N,IL1B_N,P3525_N,pCASP9_N,PSD95_N,SNCA_N,Ubiquitin_N,pGSK3B_Tyr216_N,SHH_N,BAD_N,BCL2_N,pS6_N,pCFOS_N,SYP_N,H3AcK18_N,EGR1_N,H3MeK4_N,CaNA_N,Genotype,Treatment,Behavior,class
1410_7,0.570227687,0.305052169,0.405758863,2.283908511,2.187866067,0.231737072,0.196349962,4.383405923,0.232583763,1.033557508,0.579232188,0.303802266,0.441561591,0.262188978,0.774330444,0.643647582,1.439703212,2.687690965,0.528708176,0.621913217,0.517223479,0.337750442,0.185293986,0.946624739,1.884859683,1.095750097,0.231405127,0.267968524,0.736296657,0.175544113,0.443052131,1.575661683,0.314119596,0.36426374,0.365050866,0.60389485,0.547109706,0.246283449,0.412716075,0.356076702,0.338381914,0.356904129,0.544707863,0.182628649,0.771742111,0.192865412,2.837703754,0.317054155,0.418105571,1.116688308,0.168058726,0.175068133,0.185068136,0.108880761,0.147692397,0.182140463,0.249562207,0.126437092,0.146085188,0.138291227,0.433133652,0.284462391,1.780324316,2.089588712,0.139015565,1.127702767,0.933664224,0.271424941,0.189629883,0.12664076,0.103874888,0.141857989,0.440240294,0.106007403,0.156785391,0.2103176,1.670125899,Ts65Dn,Memantine,C/S,t-CS-m
1410_8,0.516918217,0.603550461,0.339705298,2.434364169,3.395522182,0.25019331,0.187245434,2.578228596,0.204483543,1.212471947,0.891720816,0.35625821,0.283103602,0.201007622,0.885355491,0.556744063,1.488532045,1.451795368,0.475880531,0.538170014,0.559560612,0.328341186,0.165446671,0.907881232,2.922606478,1.32844575,0.234674508,0.297915915,0.707877856,0.167100062,0.474589595,1.947422515,0.303342278,0.375950759,0.375265339,0.621185369,0.521288298,0.390487055,0.573098256,0.353669211,0.253463877,0.35518171,0.343307892,0.189819123,0.806334373,0.154796261,1.813496352,0.269625424,0.355282668,0.750812021,0.273728041,0.152024001,0.174443523,0.118752492,0.140422024,0.177144541,0.162575699,0.126713071,0.293698175,0.097690666,0.519692314,0.272161795,1.404008206,2.261941155,0.155193142,1.30405187,0.881116146,0.213590757,0.15000902,,0.117732279,0.10233318,0.389888135,,,0.117812408,1.911843153,Control,Memantine,C/S,c-CS-m
1410_9,0.356078765,0.559212239,0.344929892,2.278631188,4.046384543,0.241894439,0.225710546,5.1549052,0.226662036,1.973726533,0.547520916,0.33010503,0.336598027,0.300117486,0.888765923,0.830158156,1.787913699,2.299196965,0.545631809,0.726883457,0.335567336,0.378468004,0.19888042,1.493397349,2.479690904,1.384492507,0.2596747,0.271991541,0.78517739,0.196562171,0.442587482,2.321400355,0.338348502,0.483209782,0.424008053,0.821704196,0.549219975,0.393649642,0.54924796,0.379647399,0.283401071,0.380427585,0.440745896,0.182092023,0.833228206,0.144506698,2.728049959,0.309865652,0.380094842,1.386990876,0.064779494,0.154568572,0.164314172,0.112811853,0.169421146,0.172139896,0.19041606,0.114259104,0.285433399,0.143379949,0.496986132,0.252572772,1.438036554,2.412667315,0.142351611,1.292432583,0.820409506,0.225351121,0.142942923,0.1054548,0.112564353,0.111679337,0.460459838,0.100010464,0.188288525,0.182639845,1.197475383,Control,Memantine,C/S,c-CS-m
1410_10,0.265940506,0.468601882,0.407164346,1.549684054,4.752053004,0.201742754,0.180329064,3.761547999,0.194080312,1.255541482,0.375895551,0.291556248,0.36888935,0.272854289,0.921641658,0.712712159,1.626330514,1.198478817,0.467573014,0.862496045,0.299867101,0.38956403,0.17591147,1.000697956,2.088254166,1.123060603,0.223176155,0.251921788,0.690623942,0.15404967,0.417457324,2.210054042,0.38635018,0.449351478,0.394026697,0.790411758,0.511452002,0.368840122,0.537973819,0.347887131,0.27928257,0.390016302,0.349181925,0.181182313,0.912532696,0.151909309,1.255932781,0.269761641,0.491743678,1.855354401,0.182183155,0.166746709,0.171379429,0.124762358,0.14418091,0.171270847,0.191313982,0.113016561,0.261542317,0.150665236,0.515279221,0.292658374,1.363117274,2.174049989,0.144306499,1.034042146,0.772023584,0.205146533,0.124339925,0.114897881,0.129452954,0.113486468,0.406009421,0.130844438,0.114964371,0.145549586,1.655590413,Control,Saline,C/S,c-CS-s
1410_11,0.609225832,0.877580615,0.312124401,2.779749649,2.227969484,0.201444409,0.166500402,2.277971914,0.2196762,1.559463595,0.68004845,0.279958598,0.3614974,0.233318803,0.76472919,0.566484598,1.487841544,1.538512242,0.394439731,0.587517201,0.561990052,0.388184593,0.18979514,0.904169992,1.631243182,0.932211755,0.258110336,0.277144597,0.608625236,0.171909132,0.38818143,1.821714502,0.314343606,0.3940382,0.358942484,0.60433836,0.629454043,0.394455115,0.622243605,0.395836368,0.298832592,0.395718206,0.409199585,0.139221706,0.833597686,0.161410254,1.162470236,0.226805111,0.231088001,0.916933228,0.132907154,0.214788018,0.155453845,0.151460835,0.124231405,0.142104821,0.171076171,0.132476851,0.205515279,0.107868667,0.490942567,0.273712795,1.225800281,1.653787451,0.224641946,0.877930215,0.676120549,0.217919127,0.212290118,0.219995737,0.092119932,0.197284345,0.382765464,0.126540481,,0.169267292,0.778343443,Control,Memantine,C/S,t-CS-m
1410_12,0.364428916,0.529385621,0.301160423,2.177513344,3.041922843,0.339803094,0.198967002,2.74307959,0.19627993,1.359677237,0.428753822,0.207657711,0.289155411,0.251118315,0.780470155,0.521820059,1.482813154,2.687690965,0.413244602,0.460877296,0.371886109,0.354179634,0.168060072,0.904116301,2.44459944,1.213573256,0.239127459,0.268806656,0.641149839,0.174631555,0.396363475,2.126080766,0.319521726,0.318552271,0.313113516,0.665975268,0.598840818,0.33243087,0.567197842,0.35783387,0.248821029,0.371636331,0.300490902,0.15364229,0.814751592,0.170877446,2.016655251,0.280498603,0.316789266,1.795393699,0.378309955,0.151018651,0.177388061,0.107144731,0.143474306,0.158556674,0.168992161,0.129599678,0.180751487,0.08649174,0.489071047,0.242208707,1.306820399,2.236891436,0.126619351,1.090996676,0.800463969,0.212955198,0.13658511,0.117326575,0.107248371,0.112573308,0.419629678,0.126316202,0.158816314,0.158461248,1.782024481,Control,Saline,C/S,c-CS-s
1410_13,0.296572769,0.524664092,0.212386795,2.451119584,3.397179886,0.17082429,0.206271292,4.135460352,0.209628307,1.270150446,0.499593429,0.406751055,0.29663636,0.344596239,0.816648806,0.977429902,1.992145532,1.339852934,0.40608552,0.364552239,0.308922876,0.46653166,0.1589566,1.398571185,2.736570723,1.204848059,0.310446297,0.306223964,0.87730013,0.224941385,0.334469763,2.300265095,0.633371559,0.448485634,0.438560023,0.815798581,0.529055493,0.370789972,0.545443059,0.365974088,0.289805702,0.36854713,0.330348023,0.173534228,0.982147307,0.133853011,1.567092302,0.282494356,0.316603036,0.803617169,0.062338167,0.149413872,0.179554185,0.131940516,0.157669639,0.23835454,0.156809184,0.091513433,0.182427141,0.119034408,0.509229507,0.262858278,1.438351614,2.589482902,0.173559756,1.458310714,0.831153449,0.326360516,0.149516526,0.114877195,0.137940309,0.110608948,0.500852076,0.148749185,0.173156546,0.128900273,1.067509003,Control,Saline,S/C,c-SC-s
1410_14,0.298614162,0.596578033,0.357599711,2.145578475,4.793580041,0.238078739,0.195271319,3.69931695,0.202363563,1.334803761,0.319457963,0.337401256,0.316335715,0.308812066,0.935324043,1.061883694,1.822814617,1.301045258,0.448396542,0.852897132,0.276899531,0.367260504,0.181086714,1.555106142,3.17475257,1.209129598,0.269532765,0.307439183,0.83933573,0.167820887,0.426194872,3.057431354,1.43836326,0.411324251,0.451252486,0.987275277,0.56994376,0.319923418,0.619523269,0.332634486,0.354389315,0.433829921,0.513543233,0.207442266,0.834407926,0.1601189,1.776289697,0.29253885,0.456814995,1.543865802,0.379021316,0.13907217,0.184207602,0.128990658,0.157701533,0.21259639,0.179090743,0.10503055,0.227899153,0.144228952,0.578563349,0.279447631,1.535020496,2.449338043,0.155553706,1.362131434,0.780784039,0.193055343,0.145899908,,0.127750023,0.105752646,0.492093601,0.10300703,0.155046095,0.195724978,1.030445469,Ts65Dn,Memantine,S/C,t-SC-m
1410_15,0.454422907,0.647836672,0.311258007,2.442833383,5.878684425,0.227482991,0.201616451,3.384153097,0.238180728,1.466674698,0.372132611,0.372298603,0.346998766,0.327563356,0.912213269,0.95429226,1.851988587,2.280143635,0.445987127,0.879311145,0.251038922,0.431683367,0.155996729,1.785279925,3.391459445,1.218132411,0.261260231,0.367081448,0.774178454,0.165324725,0.485274393,2.411658173,1.43836326,0.549631672,0.483533856,0.998990963,0.516065122,0.477266822,0.626070549,0.239771151,0.352846428,0.42787926,0.359455797,0.175304765,0.932981092,0.163327087,1.487775636,0.280608066,0.359230469,1.139532932,0.357787873,0.192396324,0.195944335,0.130167235,0.150079251,0.215769226,0.242543796,0.109286534,0.22279825,0.108090721,0.575152901,0.283565697,1.526976198,2.307037334,0.163098907,1.189056258,0.830392263,0.213654249,0.135963673,0.138848189,0.130756972,0.125147582,0.58000767,0.20792714,0.176956373,0.161620552,1.078402597,Ts65Dn,Memantine,S/C,t-SC-m
718_1,0.555192314,0.763787504,0.360547598,2.257187426,4.151600727,0.212494231,0.17628743,3.51239315,0.203694779,1.425385034,0.789439124,0.317349241,0.375211129,0.282437952,0.84236888,0.620765027,1.785340325,2.399397991,0.527838737,0.779549216,0.410630234,0.341710428,0.186014176,1.47741024,3.367406962,1.403301687,0.22430922,0.244200747,0.711432423,0.167345541,0.429040313,2.703340998,0.30877747,0.422701782,0.320473493,0.790385487,0.663537545,0.373956899,0.564523943,0.483522007,0.316039899,0.419342059,0.214457724,0.217012776,1.041685554,0.178782578,2.063594651,0.328479706,0.643681838,1.956940884,0.183020216,0.153381631,0.19454247,0.116301285,0.16363971,0.204027523,0.220783389,0.121965427,0.201179455,0.139344101,0.596522668,0.358114234,1.796595716,2.167324832,0.142259255,1.125141264,0.968441083,0.241840027,0.146572006,0.133704271,0.116390635,0.10110393,0.454336632,0.123987393,0.145463955,0.130180979,1.417998302,Ts65Dn,Memantine,C/S,t-CS-m
718_2,0.251594986,0.622784862,0.282580795,2.85579558,4.057341271,0.241622102,0.208633684,5.588681099,0.251764136,1.484898856,0.328737932,0.375245293,0.441561591,0.366896088,0.895104414,0.347869177,1.649240337,2.354857355,0.424094583,0.925651572,0.385915827,0.400585504,0.219865176,1.533901585,2.445087954,1.249024969,0.282401834,0.3233065,0.906126174,0.115017986,0.354549975,2.473881352,0.413790474,0.570895468,0.599240151,1.007930514,0.729877459,0.47865548,0.766422937,0.439587033,0.425117467,0.434240035,0.444130779,0.163769293,0.812907822,0.119666895,1.85876024,0.312509717,0.253751473,1.199652324,0.152377789,0.247640347,0.209251133,0.131467777,0.141625999,0.18126643,0.203844004,0.136735003,0.150023636,0.136006022,0.476772259,0.330825541,1.434891083,2.010620695,0.15704061,1.471171361,0.657422786,0.243238168,,0.163562194,0.136496738,0.154497821,0.455679168,0.158879485,0.215086232,,0.776334122,Control,Memantine,S/C,c-SC-m
718_3,0.544293125,0.751877613,0.307898821,2.341337461,4.477064603,0.252079868,0.201505987,4.684990696,0.242870555,1.631699208,0.762257866,0.357062884,0.34018524,0.327675133,0.886620376,0.787004961,1.626343319,1.211570932,0.420824711,0.700581826,0.589556587,0.429177631,0.21612305,0.989432075,2.918456446,1.147645592,0.265108649,0.337243212,0.799177109,0.191874753,0.455726054,2.072242968,0.319908669,0.426851238,0.425962083,0.766868703,0.614256014,0.393912815,0.579916642,0.494372981,0.363340632,0.468938176,0.252535878,0.161708555,0.891065497,0.192192966,0.987806727,0.361256147,0.451189778,1.416361956,0.10583205,0.191245444,0.168014092,0.108374345,0.166768384,0.171227893,0.144682417,0.128237231,0.223898764,0.108871497,0.483659674,0.235384705,1.452315505,2.092685804,0.184246022,1.398736696,0.906422762,0.198449466,0.127055853,0.103303295,0.102574745,0.111022009,0.454383744,0.104311781,0.114964371,0.1930052,1.435913112,Control,Memantine,C/S,c-CS-m
718_4,0.274116062,0.536693423,0.308001284,2.025011396,3.754955749,0.284486827,0.214838851,4.104377975,0.268843862,1.131917985,0.369657551,0.347817487,0.291532449,0.308844784,0.774138246,0.704449952,1.661277363,1.178282906,0.424600229,0.706235448,0.257981738,0.370566286,0.213998801,1.139423607,2.314067131,1.128065502,0.257565316,0.367081448,0.727203515,0.161647758,0.441696069,2.00066108,1.43836326,0.457770236,0.472418038,0.831559178,0.687338155,0.320655411,0.59627696,0.311330315,0.346182731,0.488037399,0.45402694,0.16985081,1.031898269,0.152392933,1.438353617,0.308075909,0.399272613,1.744598455,0.074033004,0.144232127,0.181612126,0.13401116,0.178144546,0.215949759,0.251536006,0.103389409,0.224467947,0.154853156,0.519909497,0.280558086,1.864187624,2.227368329,0.185350494,1.500832482,0.813991409,0.240177413,0.159775334,0.113901697,0.134001364,0.129901279,0.473861543,,0.263856321,,1.120574467,Ts65Dn,Memantine,S/C,t-SC-m
718_5,0.338782569,0.481292244,0.391743721,2.101370041,3.875933883,0.271156219,0.238299169,4.669701605,0.221080464,1.496618974,0.32086418,0.353596449,0.312226744,0.247843501,0.734246487,0.714996754,1.538008926,1.325698489,0.553628086,0.611469559,0.303097334,0.366779268,0.223146137,1.0522677,1.999685161,1.129427284,0.239262518,0.353857147,0.648574955,0.185077989,0.496254875,1.90977,0.616627433,0.552610091,0.514738808,0.824633892,0.71435706,0.450679733,0.772901081,0.362623004,0.352770591,0.485144443,0.411070202,0.160127803,0.78353012,0.187622063,1.570323429,0.284496519,0.319183833,1.118356457,0.169647313,0.183955271,0.169460089,0.113635009,0.147746459,0.190504626,0.287737412,0.129555246,0.203513496,0.119264322,0.430905855,0.282022964,1.288249116,2.012715095,0.196428847,1.365608387,0.727047905,0.236822774,0.197002673,0.184932112,0.113413959,0.15914679,0.33331457,0.15787844,,0.274200382,0.953473564,Ts65Dn,Memantine,S/C,t-CS-m
718_6,0.816792295,0.899090821,0.315281882,2.952643754,3.181422259,0.264721634,0.198768098,1.487357775,0.22040846,1.522748955,0.924673904,0.216506374,0.357032038,0.292764015,0.741164753,0.435003129,1.118308183,1.566068652,0.430616125,0.62935364,0.679260948,0.367913172,0.188319292,1.179592818,2.502500873,1.107862476,0.235731318,0.284511339,0.792798788,0.187579004,0.469919924,2.220585561,1.389290862,0.401341212,0.389895335,0.621079298,0.581728489,0.332237096,0.507514156,0.294888671,0.268346155,0.442829234,0.398481384,0.18803937,0.744366999,0.150015844,1.676182229,0.298828524,0.351721942,0.81848407,0.183155399,0.146593905,0.164529304,0.102010367,0.161290505,0.171224611,0.3520404,0.123522318,0.220310114,0.108808686,0.614171544,0.298283754,1.568382723,2.13884,0.152476556,1.00146789,0.889319643,0.202932761,0.126841062,,0.112134497,,0.345561081,0.119400895,0.180524171,,1.779590587,Ts65Dn,Memantine,C/S,c-CS-m
718_7,0.377363283,0.319743132,0.323099237,2.49392014,3.650338781,0.339803094,0.203806547,2.765495231,0.264740336,1.29701788,0.568536063,0.345259052,0.441561591,0.302298544,1.1194887,0.948700971,1.921771034,1.20220841,0.477485194,0.870654723,0.356954196,0.419575409,0.25625879,0.790471864,3.840790952,1.289695542,0.310446297,0.324867684,0.816518155,0.246882793,0.442875741,1.767697947,0.772197507,0.432897578,0.467731259,0.98666684,0.641430244,0.476282939,0.772901081,0.417053694,0.377698895,0.599828495,0.274372853,0.166549141,0.632707502,0.164732183,1.252783609,0.304630765,0.520418875,1.389628964,0.058405282,0.144083723,0.187734856,0.144832817,0.16738398,0.162229721,0.214201697,0.138474488,0.22559041,0.092281762,0.57800257,0.283402599,1.663575558,2.338748563,0.196064711,1.35725115,0.926346716,0.216246341,,,0.141508874,0.178371187,0.556589141,,,,1.040368608,Control,Memantine,C/S,c-CS-m
718_8,0.288051515,0.47381991,0.278254754,2.546554535,6.215859031,0.296709037,0.215049373,5.607639291,0.291233085,1.270970657,0.325368682,0.396176472,0.241388062,0.28000516,0.799545509,0.594481534,1.292557966,1.267103762,0.445424424,0.612795694,0.239967687,0.379366069,0.194612221,1.14580436,2.860817151,1.10249403,0.246998219,0.290771177,0.623902985,0.182912364,0.447930245,1.93989783,0.593347393,0.430226351,0.301832044,0.851842416,0.550354535,0.386589635,0.520798276,0.239771151,0.329280494,0.416548022,0.343013159,0.175017667,1.00296389,0.16014046,1.92111672,0.282379524,0.338456535,1.020842805,0.077972708,0.122419929,0.167627368,0.109379659,0.117408823,0.175244275,0.153252682,0.091580761,0.207239051,0.107453617,0.542404263,0.262275942,1.741058233,2.586384035,0.154451278,1.496620449,0.863117358,0.282387002,0.179712051,0.13170453,0.139373667,0.165364221,0.479097461,,0.273105441,0.233629485,1.091001874,Ts65Dn,Memantine,S/C,t-SC-m
718_9,0.685275126,0.629153269,0.317350837,2.466710107,4.90542243,0.232296238,0.219494774,6.29988971,0.214711451,1.447337823,0.808980306,0.353168726,0.39462504,0.272727013,0.817735045,0.995786728,1.661734283,2.145505102,0.505033182,0.697354103,0.581081619,0.342468174,0.179623858,1.993863689,2.026106123,1.325320961,0.229107549,0.219093973,0.787492208,0.153271578,0.400845803,2.040871236,0.325603558,0.451192126,0.329609231,0.654454838,0.545057389,0.32754695,0.500128416,0.311856254,0.298164722,0.445033003,0.572647842,0.207856521,1.231684728,0.170470636,2.35392461,0.371645163,0.724765688,1.333310148,0.296467953,0.17218754,0.197592525,0.116589156,0.156045236,0.192730733,0.170564648,0.113202849,0.247624534,0.123208177,0.588188322,0.228499603,1.5689179,2.15132039,0.128106269,1.024885538,0.991479139,0.192994958,0.107169606,0.101113845,0.116484556,0.101650912,0.484692842,0.113334629,0.145129042,0.117812408,1.506230171,Ts65Dn,Memantine,C/S,t-CS-m
718_10,0.67189035,0.944058141,0.361908507,1.902274108,2.591110792,0.180167145,0.135233544,2.821300802,0.16819408,1.973898328,0.801043753,0.338140425,0.259312861,0.163554464,0.658858838,0.385611129,1.39771951,1.864012676,0.482154651,0.669891928,0.511330438,0.282118334,0.167318294,0.89547215,1.966619733,1.056272935,0.160149973,0.176193403,0.59430867,0.234499388,0.370245019,1.792130735,0.781336669,0.443357558,0.405791709,0.788628196,0.4870279,0.367834016,0.546099101,0.34837857,0.290783276,0.366357672,0.338861092,0.146659994,0.9270241,0.130757663,1.630201017,0.286679973,0.450896485,0.727144874,0.064662671,0.138703005,0.153390495,0.108981772,0.142633619,0.217620075,0.34327101,0.106363279,0.192860887,0.108792432,0.502941266,0.296459347,1.437394712,2.203365189,0.159133781,1.133086799,0.954706717,0.221692339,0.139815121,0.124221169,0.137486499,0.133374085,0.366616398,0.118120934,0.190974983,0.175691821,1.456987233,Control,Memantine,S/C,c-SC-m
718_11,0.268442,0.666060607,0.310006369,2.433272273,5.833270526,0.137873134,0.246269611,3.547988019,0.250822798,3.803422205,1.731860844,0.3800777,0.40159331,0.32001885,0.868287118,0.522310146,1.625075658,1.258122567,0.446080002,0.717971008,0.727613,0.414047115,0.25625879,1.380701928,2.552570347,1.122782075,0.267161906,0.298878588,0.785375754,0.222908426,0.445196303,2.469646974,0.356401579,0.451926706,0.323557383,0.613019375,0.618683198,0.380803004,0.772901081,0.408160224,0.300824987,0.43279211,0.627835176,0.181835642,0.962204602,0.160848682,1.09305686,0.285920233,0.530235793,0.621707901,0.211951571,0.191840854,0.185544436,0.101410314,0.144912851,0.122714602,0.169514402,0.12703725,0.16619291,0.109320317,0.454130795,0.292361714,1.34706944,2.064336637,0.11386395,1.231310307,0.634638407,0.22344849,0.166664389,0.163905052,0.108459344,,0.415793245,0.150010287,0.118579545,0.265852765,1.076238,Ts65Dn,Memantine,C/S,t-CS-m
718_12,0.273137705,0.379384565,0.377439408,2.272742764,4.939275767,0.225705244,0.158065951,2.582240311,0.198461306,1.148811189,0.545443211,0.266391442,0.256147268,0.253123955,0.819058627,0.592436423,1.697423616,1.121999826,0.382933592,0.62183114,0.36190386,0.359445332,0.14641092,1.060124532,2.394215792,1.409709277,0.291319187,0.282154196,0.557948987,0.143760587,0.427127129,2.099503108,0.327306091,0.357317547,0.27331465,0.668463474,0.53964256,0.340051866,0.573422688,0.318723673,0.232966349,0.42003401,0.180929521,0.1636604,0.984707284,0.157568441,0.989941086,0.29813933,0.401043029,1.601061762,0.058405282,0.164843303,0.186284807,0.114486169,0.177515876,0.162778671,0.177587589,0.12859473,0.284788114,0.13732041,0.393427814,0.297908638,1.334269826,2.28467212,0.139881426,1.292401995,0.889756297,0.23415158,0.143051792,0.132898901,0.119687139,0.124480912,0.48748478,0.108107215,0.15802737,0.142161124,1.612341865,Ts65Dn,Memantine,C/S,c-CS-m
718_13,0.309472397,0.663046851,0.304626655,2.634386424,5.995163802,0.339803094,0.246842191,3.391214622,0.229037115,1.728787857,0.512046696,0.308516703,0.404571964,0.387818844,0.895391402,0.744117373,1.662078437,1.287250282,0.561572211,0.732875643,0.405853094,0.415403742,0.23387953,1.057228754,3.277539112,1.115488542,0.274166419,0.324185648,0.79811529,0.2133162,0.464261314,2.343460403,0.806001195,0.581511111,0.414927336,0.729979165,0.705917123,0.38354008,0.730114892,0.487121251,0.461800105,0.422870274,0.464871169,0.142402253,0.970284077,0.173007626,0.702979855,0.289412712,0.58078499,1.094638588,0.341855565,0.201480458,0.18574768,0.103280375,0.15696376,0.14992406,0.240550615,0.129351019,0.161492501,0.092865342,0.471739778,0.253262129,1.397145449,1.554312227,0.163668793,1.139350268,0.626595498,0.219884462,,0.174455022,0.118170861,0.134579544,0.313014265,0.288476221,0.207085075,,1.675248185,Ts65Dn,Memantine,C/S,t-CS-m
718_14,0.289813702,0.583391169,0.322801006,2.061177263,4.86379915,0.253910511,0.180811545,3.512343249,0.245114796,1.755212766,0.332390101,0.319657095,0.299374061,0.254147887,1.049664287,1.022530022,2.175547098,1.202472558,0.379678518,0.875434342,0.200645547,0.392295095,0.178540577,1.433066813,3.64299752,1.098612605,0.253637021,0.211719332,0.866731287,0.159459346,0.357376439,3.194291151,1.43836326,0.465634924,0.484614922,0.971431575,0.576223291,0.408923835,0.574922431,0.311841974,0.225838264,0.474398058,0.471525442,0.196666838,1.261767538,0.144829056,1.301575891,0.28034522,0.492019894,2.291487859,0.103979763,0.148197586,0.125317528,0.140435113,0.154816053,0.211417254,0.199526837,0.107130733,0.28668065,0.155430569,0.517034572,0.299981779,1.602594248,2.359335279,0.167258492,1.262771733,0.851682942,0.254393388,0.124898362,0.135728885,0.1490051,0.155333924,0.420564759,0.141787847,0.114964371,0.176215473,0.701771585,Control,Memantine,S/C,c-SC-m
718_15,0.476520308,0.658608239,0.229153312,2.386525899,3.542490311,0.192974025,0.154431644,2.137903354,0.137958533,0.991145101,1.035683609,,0.24649171,0.387818844,0.783599117,0.424089095,1.674878861,1.926893902,0.528783223,0.623862124,0.7485798,0.302239018,0.158592932,1.118715252,2.555698582,1.536705196,0.160149973,0.25772329,0.544094947,0.13139366,0.432643567,1.32506812,0.294499034,0.465050876,0.288961121,0.674722366,0.257713068,0.537808234,0.401789833,0.433142243,0.255179435,0.486582498,0.544019084,0.262144769,0.823648198,0.153175754,0.998858789,0.274394333,0.59107974,1.145957514,0.08914212,0.156667151,0.169949969,0.107457284,0.136483147,0.176120668,0.226013682,0.12105514,0.184785149,0.118796483,0.418770443,0.265090839,1.483147211,1.554312227,0.131873248,1.015277233,0.721000638,0.174797136,0.145735829,0.11699302,0.107557034,0.12157073,0.389494027,0.129565656,0.183722795,0.130811176,1.543989579,Ts65Dn,Saline,C/S,t-CS-s
3819_1,0.255619472,0.596631841,0.302564016,2.355677804,3.321530811,0.217864658,0.204231422,2.972341376,0.22116034,1.381666383,0.55011087,0.304023533,0.379527206,0.293424117,0.806508225,0.673331221,1.418570799,1.057271152,0.497439318,0.750777406,0.225500098,0.40358046,0.221989816,0.963838618,2.899799911,1.128195348,0.275609535,0.286248444,0.7318757,0.162767449,0.407540329,2.263396396,1.43836326,0.436177805,0.41299299,0.739905215,0.614409336,0.367010696,0.595926723,0.37820362,0.37968189,0.413897118,0.375659708,0.155397633,0.965570971,0.148983902,1.314536519,0.350042346,0.262090572,1.19838708,0.114058138,0.169287481,0.199015207,0.136174504,0.163756788,0.181262492,0.167935482,0.122949288,0.217741461,0.157794206,0.529001056,0.350424684,1.609744784,2.550248993,0.202631427,1.342809158,0.931872704,0.236327087,0.166119653,,0.128174534,0.166375678,0.542436881,0.113439023,0.204560406,,1.503519147,Control,Saline,S/C,c-SC-s
3819_2,0.712192316,1.026609124,0.363793745,2.661284371,4.753315595,0.236041079,0.175355124,3.7170293,0.227575449,1.277635177,0.664890627,0.36472903,0.324600087,0.307213457,1.037733245,1.007015852,2.0319339,1.329041794,0.478970338,0.917014815,0.646262958,0.360121592,0.195545672,2.383446537,3.961906115,1.21859653,0.261075295,0.322360699,0.921627557,0.168467366,0.469754581,3.194291151,0.334711586,0.447617164,0.457395942,0.8830454,0.649226112,0.429203618,0.594119367,0.397968238,0.349354879,0.420594322,0.200151717,0.233042762,1.160614786,0.186254911,1.88597442,0.234562153,0.431055466,1.178453826,0.076430989,0.148663561,0.193236567,0.147050808,0.16103939,0.219744504,0.351493218,0.114295499,0.24296776,0.154215681,0.547489589,0.310455098,1.841576856,2.554300369,0.160193651,1.256078504,0.834299173,0.218520306,0.133332023,0.107963733,0.131762828,0.122544771,0.576045805,0.13945494,0.153228914,,1.152411897,Control,Memantine,S/C,c-CS-m
3819_3,0.328808912,0.59343764,0.383113301,2.253310123,4.555861869,0.231184815,0.211805713,3.232690507,0.229033996,1.207129812,0.306299386,0.347811486,0.306013496,0.309665728,0.981099077,0.897509658,1.824020168,1.291700424,0.440292005,0.789033495,0.216406461,0.371279134,0.189648005,1.168863873,2.91655819,1.254264851,0.256404218,0.306046877,0.891142487,0.178970745,0.417933198,2.694636642,1.43836326,0.547354876,0.595882432,0.811276379,0.63124958,0.495038918,0.620119161,0.303401773,0.461800105,0.504627423,0.395166226,0.157860308,0.644160248,0.122629702,1.637746878,0.292390933,0.355066043,1.184717761,0.078125349,0.1478979,0.125317528,0.137853411,0.161551796,0.197255984,0.161569775,0.104460951,0.198463845,0.114389507,0.59959134,0.279549676,1.511880169,2.50688364,0.146977479,1.228727299,0.701015711,0.244635108,0.152447157,0.146334841,0.134877616,0.11722772,0.376348004,0.100200787,0.157857669,0.221474906,1.08803598,Ts65Dn,Saline,S/C,c-SC-s
